entity_text,base_url,subdiv_name_proper,rayon_name_proper,oblast_name_proper,n
aktobe-alga-tamdy,https://www.gov.kz/memleket/entities/aktobe-alga-tamdy,Тамдинской сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-tokmansay,https://www.gov.kz/memleket/entities/aktobe-alga-tokmansay,Токмансайский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-sarykobda,https://www.gov.kz/memleket/entities/aktobe-alga-sarykobda,Сарыхобдинский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-marzhanbulaq,https://www.gov.kz/memleket/entities/aktobe-alga-marzhanbulaq,Маржанбулакский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-karabulaq,https://www.gov.kz/memleket/entities/aktobe-alga-karabulaq,Карабулакский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-karaqobda,https://www.gov.kz/memleket/entities/aktobe-alga-karaqobda,Карахобдинский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-karaagash,https://www.gov.kz/memleket/entities/aktobe-alga-karaagash,Карагашский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-beskospa,https://www.gov.kz/memleket/entities/aktobe-alga-beskospa,Бескоспинский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-bestamaq,https://www.gov.kz/memleket/entities/aktobe-alga-bestamaq,Бестамакский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-akai,https://www.gov.kz/memleket/entities/aktobe-alga-akai,Акайский сельский округ,Алгинский район,Актюбинская область,1
aktobe-alga-alga,https://www.gov.kz/memleket/entities/aktobe-alga-alga,город Алга,Алгинский район,Актюбинская область,1
aktobe-uil-sarybie,https://www.gov.kz/memleket/entities/aktobe-uil-sarybie,Сарыбийский сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-uil-saralzhyn,https://www.gov.kz/memleket/entities/aktobe-uil-saralzhyn,Саралжынский сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-uil-koptogai,https://www.gov.kz/memleket/entities/aktobe-uil-koptogai,Коптогайский сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-uil-sh-bersiev,https://www.gov.kz/memleket/entities/aktobe-uil-sh-bersiev,сельский округ им. Ш.берсиев Уилский район,NA,Актюбинская область,1
aktobe-uil-karaoi,https://www.gov.kz/memleket/entities/aktobe-uil-karaoi,Караойский сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-uil-kaiyndy,https://www.gov.kz/memleket/entities/aktobe-uil-kaiyndy,Каиндинской сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-uil-oyil,https://www.gov.kz/memleket/entities/aktobe-uil-oyil,Уилский сельский округ Уилский район,Уилский район,Актюбинская область,1
aktobe-hromtau-kyzylsu,https://www.gov.kz/memleket/entities/aktobe-hromtau-kyzylsu,Кызылсуский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-tasotkel,https://www.gov.kz/memleket/entities/aktobe-hromtau-tasotkel,Тасоткельский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-bogetsay,https://www.gov.kz/memleket/entities/aktobe-hromtau-bogetsay,Богетсайский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-don,https://www.gov.kz/memleket/entities/aktobe-hromtau-don,сельский округ Дон,Хромтауский район,Актюбинская область,1
aktobe-hromtau-koktobe,https://www.gov.kz/memleket/entities/aktobe-hromtau-koktobe,Коктобинский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-akkuduk,https://www.gov.kz/memleket/entities/aktobe-hromtau-akkuduk,Аккудыкский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-koktau,https://www.gov.kz/memleket/entities/aktobe-hromtau-koktau,Коктауский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-kopa,https://www.gov.kz/memleket/entities/aktobe-hromtau-kopa,Копинский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-kudyksay,https://www.gov.kz/memleket/entities/aktobe-hromtau-kudyksay,Кудуксайский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-nikeltau,https://www.gov.kz/memleket/entities/aktobe-hromtau-nikeltau,Никельтауский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-tassay,https://www.gov.kz/memleket/entities/aktobe-hromtau-tassay,Тассайский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-akzhar,https://www.gov.kz/memleket/entities/aktobe-hromtau-akzhar,Акжарский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-abai,https://www.gov.kz/memleket/entities/aktobe-hromtau-abai,Абайский сельский округ,Хромтауский район,Актюбинская область,1
aktobe-hromtau-hromtau,https://www.gov.kz/memleket/entities/aktobe-hromtau-hromtau,город Хромтау,Хромтауский район,Актюбинская область,1
aktobe-temir-zhaksymai,https://www.gov.kz/memleket/entities/aktobe-temir-zhaksymai,Жаксымайский сельский округ .,Темирской район,Актюбинская область,1
aktobe-temir-kenestu,https://www.gov.kz/memleket/entities/aktobe-temir-kenestu,Кенестуский сельский округ,Темирской район,Актюбинская область,1
aktobe-temir-kaiyndy,https://www.gov.kz/memleket/entities/aktobe-temir-kaiyndy,Кайындинской сельский округ,Темирской район,Актюбинская область,1
aktobe-temir-altykarasu,https://www.gov.kz/memleket/entities/aktobe-temir-altykarasu,Алтыкарасуский сельский округ,Темирской район,Актюбинская область,1
aktobe-temir-aksai,https://www.gov.kz/memleket/entities/aktobe-temir-aksai,Аксайский сельский округ,Темирской район,Актюбинская область,1
